"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"28.12.2009","2.282,58","2.249,97","2.288,10","2.249,97","","1,48%"
"24.12.2009","2.249,35","2.243,14","2.252,43","2.240,57","","0,00%"
"23.12.2009","2.249,35","2.243,14","2.252,43","2.240,57","","0,37%"
"22.12.2009","2.241,09","2.218,99","2.244,56","2.218,37","","1,11%"
"21.12.2009","2.216,40","2.220,99","2.242,43","2.215,41","","0,04%"
"18.12.2009","2.215,45","2.226,10","2.241,64","2.209,54","","-0,45%"
"17.12.2009","2.225,48","2.220,99","2.228,03","2.199,90","","-0,19%"
"16.12.2009","2.229,65","2.216,31","2.238,33","2.216,31","","0,67%"
"15.12.2009","2.214,91","2.218,57","2.222,93","2.206,05","","-0,07%"
"14.12.2009","2.216,54","2.178,05","2.218,11","2.178,05","","1,79%"
"11.12.2009","2.177,63","2.179,24","2.194,34","2.171,94","","-0,09%"
"10.12.2009","2.179,60","2.164,17","2.179,60","2.162,55","","0,78%"
"09.12.2009","2.162,63","2.172,51","2.172,51","2.138,39","","-0,48%"
"07.12.2009","2.173,00","2.174,47","2.185,37","2.166,61","","-0,07%"
"04.12.2009","2.174,47","2.213,06","2.236,22","2.165,50","","-1,74%"
"03.12.2009","2.213,06","2.221,13","2.233,28","2.213,06","","-0,34%"
"02.12.2009","2.220,61","2.210,12","2.238,91","2.210,12","","0,47%"
"01.12.2009","2.210,12","2.150,29","2.213,44","2.150,29","","2,93%"
"30.11.2009","2.147,25","2.188,99","2.188,99","2.143,46","","-1,89%"
"27.11.2009","2.188,58","2.142,01","2.188,58","2.110,02","","1,46%"
"26.11.2009","2.156,99","2.252,31","2.252,31","2.147,42","","-4,28%"
"25.11.2009","2.253,45","2.249,92","2.255,52","2.239,74","","0,25%"
"24.11.2009","2.247,87","2.251,38","2.251,38","2.218,63","","-0,16%"
"23.11.2009","2.251,38","2.231,50","2.278,13","2.231,50","","0,89%"
"20.11.2009","2.231,50","2.240,03","2.241,16","2.212,34","","-0,38%"
"19.11.2009","2.240,03","2.264,32","2.264,32","2.207,45","","-1,13%"
"18.11.2009","2.265,56","2.279,70","2.299,52","2.263,21","","-0,67%"
"17.11.2009","2.280,80","2.293,77","2.293,77","2.260,92","","-0,60%"
"16.11.2009","2.294,64","2.249,93","2.297,38","2.249,93","","2,74%"
"13.11.2009","2.233,43","2.218,93","2.240,11","2.209,65","","0,64%"
"12.11.2009","2.219,28","2.251,10","2.256,48","2.218,60","","-1,40%"
"11.11.2009","2.250,89","2.279,69","2.288,16","2.237,20","","-1,26%"
"10.11.2009","2.279,69","2.289,10","2.291,18","2.264,44","","-0,39%"
"09.11.2009","2.288,65","2.230,52","2.290,69","2.230,52","","2,96%"
"05.11.2009","2.222,81","2.243,06","2.260,67","2.221,27","","-0,88%"
"04.11.2009","2.242,54","2.205,81","2.258,19","2.205,81","","1,72%"
"03.11.2009","2.204,68","2.146,59","2.208,64","2.124,27","","2,76%"
"02.11.2009","2.145,47","2.114,65","2.171,83","2.114,65","","1,40%"
"30.10.2009","2.115,76","2.204,71","2.206,51","2.099,89","","-4,11%"
"29.10.2009","2.206,49","2.119,76","2.211,22","2.119,76","","4,09%"
"28.10.2009","2.119,76","2.254,74","2.254,74","2.116,36","","-6,01%"
"27.10.2009","2.255,26","2.275,40","2.275,40","2.244,62","","-1,06%"
"26.10.2009","2.279,47","2.299,84","2.343,29","2.269,79","","-0,71%"
"23.10.2009","2.295,88","2.310,52","2.315,61","2.279,20","","-0,59%"
"22.10.2009","2.309,48","2.258,63","2.309,48","2.239,10","","2,31%"
"21.10.2009","2.257,28","2.246,04","2.300,16","2.246,04","","0,50%"
"20.10.2009","2.246,04","2.252,93","2.271,80","2.233,16","","-0,35%"
"19.10.2009","2.253,84","2.205,65","2.255,18","2.205,20","","2,11%"
"16.10.2009","2.207,28","2.222,95","2.222,95","2.186,76","","-0,80%"
"15.10.2009","2.224,98","2.224,27","2.224,98","2.193,76","","0,03%"
"14.10.2009","2.224,27","2.210,08","2.228,95","2.210,08","","1,38%"
"13.10.2009","2.193,92","2.175,51","2.199,25","2.173,73","","1,15%"
"09.10.2009","2.169,04","2.148,40","2.179,65","2.148,40","","0,93%"
"08.10.2009","2.149,09","2.097,65","2.150,42","2.097,65","","2,45%"
"07.10.2009","2.097,65","2.101,53","2.117,99","2.084,09","","-0,18%"
"06.10.2009","2.101,34","2.058,69","2.112,32","2.058,69","","2,35%"
"05.10.2009","2.053,05","2.025,83","2.056,90","2.025,83","","1,40%"
"02.10.2009","2.024,80","2.020,47","2.027,19","1.999,30","","0,10%"
"01.10.2009","2.022,79","2.075,13","2.078,09","2.017,31","","-2,52%"
"30.09.2009","2.075,14","2.062,46","2.092,37","2.047,24","","0,46%"
"29.09.2009","2.065,67","2.071,71","2.073,23","2.049,95","","-0,27%"
"28.09.2009","2.071,36","2.014,05","2.073,20","2.014,05","","2,75%"
"25.09.2009","2.015,83","2.007,14","2.030,55","2.007,14","","0,50%"
"24.09.2009","2.005,79","2.023,76","2.027,68","1.989,75","","-0,87%"
"23.09.2009","2.023,36","2.058,46","2.061,77","2.023,36","","-1,68%"
"22.09.2009","2.057,83","1.987,50","2.059,01","1.987,50","","3,60%"
"21.09.2009","1.986,34","2.004,75","2.005,76","1.967,04","","-1,06%"
"18.09.2009","2.007,60","2.017,57","2.035,74","2.007,60","","-0,49%"
"17.09.2009","2.017,57","1.979,88","2.021,20","1.979,46","","2,03%"
"16.09.2009","1.977,41","1.954,75","1.980,06","1.954,75","","2,42%"
"15.09.2009","1.930,63","1.921,44","1.935,92","1.917,53","","0,55%"
"14.09.2009","1.920,06","1.895,14","1.920,83","1.895,14","","1,05%"
"11.09.2009","1.900,18","1.908,46","1.911,66","1.878,63","","-0,43%"
"10.09.2009","1.908,46","1.874,33","1.916,69","1.874,33","","1,82%"
"09.09.2009","1.874,33","1.856,28","1.889,95","1.853,41","","1,15%"
"08.09.2009","1.853,02","1.808,41","1.863,34","1.808,41","","2,42%"
"07.09.2009","1.809,20","1.799,41","1.809,20","1.792,14","","1,68%"
"04.09.2009","1.779,25","1.754,71","1.788,11","1.753,31","","1,40%"
"03.09.2009","1.754,71","1.756,67","1.766,42","1.747,50","","0,06%"
"02.09.2009","1.753,66","1.745,55","1.754,01","1.731,48","","0,57%"
"01.09.2009","1.743,64","1.784,05","1.798,87","1.735,65","","-2,15%"
"31.08.2009","1.781,89","1.797,02","1.797,02","1.757,99","","-0,84%"
"28.08.2009","1.797,02","1.778,21","1.798,09","1.778,21","","1,05%"
"27.08.2009","1.778,34","1.775,53","1.780,86","1.750,82","","0,00%"
"26.08.2009","1.778,26","1.780,18","1.785,44","1.761,25","","-0,09%"
"25.08.2009","1.779,80","1.781,52","1.805,51","1.773,86","","-0,06%"
"24.08.2009","1.780,93","1.801,75","1.815,93","1.772,97","","-0,91%"
"21.08.2009","1.797,33","1.767,89","1.811,88","1.767,89","","1,72%"
"20.08.2009","1.766,89","1.729,04","1.771,15","1.729,04","","2,24%"
"19.08.2009","1.728,21","1.727,76","1.744,37","1.716,16","","0,03%"
"18.08.2009","1.727,76","1.721,79","1.729,43","1.708,59","","-1,92%"
"14.08.2009","1.761,61","1.795,58","1.795,58","1.755,29","","-1,89%"
"13.08.2009","1.795,58","1.774,30","1.804,17","1.774,30","","1,26%"
"12.08.2009","1.773,29","1.763,00","1.780,82","1.760,32","","0,78%"
"11.08.2009","1.759,54","1.784,75","1.784,75","1.758,66","","-1,88%"
"10.08.2009","1.793,31","1.799,53","1.804,08","1.778,85","","-0,35%"
"07.08.2009","1.799,53","1.782,32","1.808,72","1.782,16","","1,27%"
"06.08.2009","1.776,93","1.807,52","1.807,52","1.772,71","","-1,64%"
"05.08.2009","1.806,51","1.781,24","1.816,56","1.768,52","","1,58%"
"04.08.2009","1.778,36","1.780,71","1.795,24","1.769,73","","-0,19%"
"03.08.2009","1.781,80","1.723,11","1.792,27","1.723,11","","3,60%"
"31.07.2009","1.719,87","1.707,05","1.739,53","1.706,49","","1,40%"
"30.07.2009","1.696,19","1.658,70","1.702,95","1.658,70","","2,45%"
"29.07.2009","1.655,68","1.657,19","1.660,71","1.638,78","","-0,57%"
"28.07.2009","1.665,21","1.687,19","1.687,19","1.647,21","","-1,23%"
"27.07.2009","1.685,95","1.677,17","1.691,58","1.671,07","","0,65%"
"24.07.2009","1.675,10","1.678,65","1.679,10","1.660,37","","-0,26%"
"23.07.2009","1.679,42","1.644,71","1.689,86","1.644,71","","2,25%"
"22.07.2009","1.642,51","1.654,71","1.663,53","1.635,65","","-0,62%"
"21.07.2009","1.652,70","1.649,22","1.655,92","1.618,24","","0,21%"
"20.07.2009","1.649,22","1.624,51","1.658,55","1.624,51","","1,64%"
"17.07.2009","1.622,67","1.625,34","1.640,47","1.612,79","","-0,23%"
"16.07.2009","1.626,34","1.607,53","1.627,64","1.606,96","","1,40%"
"15.07.2009","1.603,81","1.538,40","1.612,04","1.538,40","","4,46%"
"14.07.2009","1.535,38","1.550,35","1.557,54","1.532,78","","-0,84%"
"13.07.2009","1.548,43","1.477,05","1.548,60","1.477,05","","4,78%"
"08.07.2009","1.477,84","1.516,27","1.517,71","1.446,00","","-2,80%"
"07.07.2009","1.520,47","1.553,67","1.565,06","1.517,71","","-2,14%"
"06.07.2009","1.553,67","1.558,96","1.558,96","1.514,68","","-1,61%"
"03.07.2009","1.579,12","1.561,94","1.579,12","1.558,42","","1,10%"
"02.07.2009","1.561,94","1.609,52","1.609,52","1.557,87","","-2,99%"
"01.07.2009","1.610,11","1.608,12","1.632,56","1.607,77","","1,39%"
"30.06.2009","1.587,97","1.600,98","1.611,37","1.576,20","","-0,08%"
"29.06.2009","1.589,30","1.579,37","1.618,64","1.579,37","","0,59%"
"26.06.2009","1.579,99","1.581,27","1.590,82","1.577,24","","-0,06%"
"25.06.2009","1.580,96","1.545,69","1.580,96","1.537,63","","2,27%"
"24.06.2009","1.545,81","1.539,72","1.568,72","1.537,04","","2,58%"
"23.06.2009","1.506,90","1.519,14","1.527,22","1.500,84","","0,73%"
"22.06.2009","1.495,98","1.558,33","1.558,33","1.493,01","","-4,07%"
"19.06.2009","1.559,46","1.531,48","1.564,50","1.531,48","","1,93%"
"18.06.2009","1.529,90","1.536,03","1.553,75","1.527,78","","-0,31%"
"17.06.2009","1.534,64","1.584,58","1.584,58","1.528,29","","-3,25%"
"16.06.2009","1.586,23","1.646,81","1.647,68","1.578,79","","-4,13%"
"12.06.2009","1.654,56","1.669,54","1.669,54","1.644,49","","-0,90%"
"11.06.2009","1.669,54","1.656,78","1.696,44","1.656,78","","0,88%"
"10.06.2009","1.654,99","1.642,38","1.660,39","1.635,26","","0,81%"
"09.06.2009","1.641,70","1.624,81","1.651,53","1.624,81","","1,01%"
"08.06.2009","1.625,26","1.611,80","1.634,11","1.602,37","","-0,78%"
"05.06.2009","1.638,10","1.653,45","1.657,41","1.628,25","","-0,99%"
"04.06.2009","1.654,56","1.619,89","1.654,56","1.619,18","","3,35%"
"03.06.2009","1.600,93","1.669,45","1.670,09","1.590,23","","-4,06%"
"02.06.2009","1.668,76","1.659,04","1.685,21","1.646,23","","0,76%"
"01.06.2009","1.656,11","1.589,47","1.657,64","1.589,47","","4,34%"
"29.05.2009","1.587,21","1.564,01","1.593,68","1.563,63","","1,72%"
"28.05.2009","1.560,41","1.567,81","1.590,70","1.556,98","","-0,44%"
"27.05.2009","1.567,36","1.583,16","1.607,76","1.566,73","","-0,94%"
"26.05.2009","1.582,30","1.553,00","1.583,23","1.553,00","","1,27%"
"22.05.2009","1.562,40","1.561,70","1.580,11","1.551,82","","0,10%"
"21.05.2009","1.560,85","1.547,91","1.560,85","1.521,11","","0,69%"
"20.05.2009","1.550,15","1.534,49","1.597,83","1.534,49","","1,09%"
"19.05.2009","1.533,39","1.530,02","1.559,32","1.528,74","","0,31%"
"18.05.2009","1.528,58","1.459,96","1.528,58","1.459,96","","6,25%"
"15.05.2009","1.438,64","1.448,44","1.464,10","1.426,75","","-0,66%"
"14.05.2009","1.448,18","1.461,22","1.461,22","1.439,29","","-0,89%"
"13.05.2009","1.461,22","1.523,57","1.523,57","1.446,74","","-4,20%"
"12.05.2009","1.525,22","1.514,37","1.547,09","1.499,92","","0,87%"
"11.05.2009","1.512,11","1.498,63","1.512,11","1.458,04","","0,80%"
"08.05.2009","1.500,06","1.441,33","1.500,06","1.438,09","","5,35%"
"07.05.2009","1.423,92","1.415,88","1.465,71","1.411,80","","0,99%"
"06.05.2009","1.409,91","1.365,12","1.417,74","1.365,12","","3,43%"
"05.05.2009","1.363,19","1.352,14","1.373,32","1.328,56","","0,76%"
"04.05.2009","1.352,88","1.276,38","1.352,88","1.275,25","","6,09%"
"30.04.2009","1.275,25","1.270,61","1.293,06","1.260,32","","0,37%"
"29.04.2009","1.270,61","1.243,93","1.276,87","1.243,93","","2,16%"
"28.04.2009","1.243,76","1.234,66","1.252,39","1.234,31","","-0,06%"
"27.04.2009","1.244,52","1.256,62","1.264,37","1.234,63","","-1,17%"
"24.04.2009","1.259,23","1.261,77","1.268,17","1.253,51","","2,52%"
"23.04.2009","1.228,29","1.227,99","1.235,57","1.215,97","","0,11%"
"22.04.2009","1.226,97","1.220,47","1.243,91","1.220,47","","0,54%"
"21.04.2009","1.220,34","1.193,03","1.220,34","1.180,48","","2,29%"
"20.04.2009","1.193,03","1.257,64","1.257,64","1.191,17","","-5,20%"
"17.04.2009","1.258,47","1.254,47","1.264,03","1.247,17","","0,30%"
"16.04.2009","1.254,73","1.217,13","1.260,41","1.217,13","","3,28%"
"15.04.2009","1.214,92","1.204,73","1.217,51","1.199,65","","0,70%"
"14.04.2009","1.206,43","1.224,60","1.224,60","1.197,73","","-1,48%"
"13.04.2009","1.224,60","1.166,24","1.233,29","1.166,24","","5,29%"
"08.04.2009","1.163,10","1.149,46","1.168,12","1.141,22","","1,16%"
"07.04.2009","1.149,74","1.166,55","1.166,55","1.140,61","","-2,98%"
"06.04.2009","1.185,06","1.188,16","1.192,18","1.172,82","","-1,00%"
"03.04.2009","1.196,97","1.138,99","1.196,97","1.138,99","","5,50%"
"01.04.2009","1.134,61","1.119,91","1.140,94","1.119,91","","0,77%"
"31.03.2009","1.125,95","1.123,47","1.143,85","1.123,47","","0,24%"
"30.03.2009","1.123,28","1.161,91","1.161,91","1.109,23","","-3,60%"
"27.03.2009","1.165,27","1.172,08","1.172,08","1.141,56","","-0,53%"
"26.03.2009","1.171,43","1.143,01","1.173,01","1.140,04","","3,45%"
"25.03.2009","1.132,32","1.126,57","1.132,32","1.101,84","","0,69%"
"23.03.2009","1.124,56","1.073,76","1.124,56","1.073,76","","5,15%"
"20.03.2009","1.069,53","1.082,36","1.089,81","1.064,18","","-0,86%"
"19.03.2009","1.078,77","1.061,99","1.095,17","1.061,99","","1,24%"
"18.03.2009","1.065,56","1.048,33","1.069,89","1.031,83","","1,31%"
"17.03.2009","1.051,79","1.033,08","1.051,79","1.027,88","","1,74%"
"16.03.2009","1.033,79","1.044,29","1.062,30","1.033,20","","-0,91%"
"13.03.2009","1.043,33","1.032,97","1.046,69","1.028,05","","1,75%"
"12.03.2009","1.025,39","999,20","1.027,60","997,32","","2,10%"
"11.03.2009","1.004,33","1.005,02","1.016,53","993,48","","0,01%"
"10.03.2009","1.004,18","953,45","1.004,58","953,45","","5,41%"
"09.03.2009","952,64","965,02","973,04","952,44","","-1,28%"
"06.03.2009","965,02","954,81","983,75","954,81","","1,07%"
"05.03.2009","954,81","985,86","985,86","944,28","","-3,19%"
"04.03.2009","986,27","934,70","988,04","934,70","","6,04%"
"03.03.2009","930,12","951,16","955,96","914,07","","-1,44%"
"02.03.2009","943,75","1.016,42","1.016,42","939,63","","-7,41%"
"27.02.2009","1.019,29","1.005,63","1.022,83","991,93","","0,14%"
"26.02.2009","1.017,87","1.019,11","1.030,98","1.009,03","","-0,12%"
"25.02.2009","1.019,11","1.036,02","1.039,13","1.005,56","","-2,12%"
"24.02.2009","1.041,16","1.009,29","1.041,16","999,14","","3,14%"
"23.02.2009","1.009,51","1.047,70","1.051,23","1.002,08","","-3,73%"
"20.02.2009","1.048,63","1.063,44","1.063,44","1.025,28","","-1,60%"
"19.02.2009","1.065,67","1.054,90","1.079,14","1.054,90","","1,02%"
"18.02.2009","1.054,90","1.076,03","1.084,58","1.049,35","","-1,68%"
"17.02.2009","1.072,94","1.123,82","1.123,82","1.059,54","","-4,53%"
"16.02.2009","1.123,82","1.137,03","1.137,03","1.122,49","","-0,98%"
"13.02.2009","1.134,89","1.092,55","1.135,13","1.092,55","","4,62%"
"12.02.2009","1.084,76","1.108,01","1.108,01","1.080,56","","-2,10%"
"11.02.2009","1.107,98","1.104,78","1.127,32","1.094,66","","0,26%"
"10.02.2009","1.105,11","1.135,06","1.154,45","1.100,46","","-2,72%"
"09.02.2009","1.135,96","1.144,08","1.166,50","1.135,48","","-0,69%"
"06.02.2009","1.143,82","1.110,99","1.152,15","1.110,72","","2,98%"
"05.02.2009","1.110,72","1.097,54","1.114,82","1.084,63","","2,94%"
"04.02.2009","1.079,04","1.074,09","1.106,99","1.074,09","","0,62%"
"03.02.2009","1.072,34","1.058,45","1.077,45","1.057,42","","1,37%"
"02.02.2009","1.057,82","1.070,41","1.070,41","1.051,50","","-1,79%"
"30.01.2009","1.077,09","1.088,53","1.093,19","1.073,96","","-1,05%"
"29.01.2009","1.088,53","1.109,56","1.109,56","1.082,37","","-1,53%"
"28.01.2009","1.105,45","1.080,69","1.116,49","1.080,69","","2,42%"
"27.01.2009","1.079,38","1.074,80","1.086,05","1.068,80","","1,10%"
"26.01.2009","1.067,60","1.066,66","1.097,46","1.055,49","","0,10%"
"23.01.2009","1.066,51","1.057,16","1.075,99","1.026,50","","0,82%"
"22.01.2009","1.057,82","1.062,68","1.064,91","1.031,65","","-0,46%"
"21.01.2009","1.062,68","1.044,64","1.067,34","1.044,64","","1,73%"
"20.01.2009","1.044,64","1.107,80","1.107,80","1.044,56","","-5,76%"
"19.01.2009","1.108,45","1.098,25","1.108,45","1.094,54","","0,96%"
"16.01.2009","1.097,96","1.100,26","1.122,96","1.086,42","","-0,21%"
"15.01.2009","1.100,26","1.087,18","1.105,70","1.058,49","","1,16%"
"14.01.2009","1.087,61","1.131,96","1.132,00","1.080,58","","-3,92%"
"13.01.2009","1.131,96","1.113,96","1.131,96","1.109,44","","0,34%"
"12.01.2009","1.128,17","1.177,91","1.177,91","1.128,17","","-4,36%"
"09.01.2009","1.179,55","1.191,30","1.193,36","1.159,56","","-1,08%"
"08.01.2009","1.192,44","1.166,62","1.192,44","1.165,38","","2,17%"
"07.01.2009","1.167,06","1.204,40","1.204,40","1.164,23","","-3,89%"
"06.01.2009","1.214,28","1.158,67","1.215,52","1.158,67","","5,42%"
"05.01.2009","1.151,80","1.143,76","1.178,73","1.136,10","","0,74%"
"02.01.2009","1.143,33","1.083,76","1.143,33","1.083,76","","5,90%"
"31.12.2008","1.079,66","1.076,58","1.092,69","1.076,58","","0,00%"
"30.12.2008","1.079,66","1.076,58","1.092,69","1.076,58","","0,30%"
"29.12.2008","1.076,41","1.074,45","1.087,24","1.069,88","","1,69%"
"26.12.2008","1.058,57","1.038,54","1.058,57","1.038,13","","1,95%"
"24.12.2008","1.038,31","1.045,52","1.059,22","1.037,26","","0,00%"
"23.12.2008","1.038,31","1.045,52","1.059,22","1.037,26","","-0,69%"
"22.12.2008","1.045,56","1.095,76","1.104,38","1.042,89","","-4,60%"
"19.12.2008","1.095,93","1.111,46","1.112,57","1.086,02","","-1,84%"
"18.12.2008","1.116,43","1.152,46","1.161,56","1.104,72","","-2,75%"
"17.12.2008","1.147,97","1.143,33","1.155,10","1.137,26","","0,41%"
"16.12.2008","1.143,33","1.122,43","1.145,80","1.122,43","","2,54%"
"15.12.2008","1.115,04","1.099,08","1.126,76","1.099,08","","1,53%"
"12.12.2008","1.098,20","1.089,86","1.103,09","1.054,28","","0,78%"
"11.12.2008","1.089,65","1.070,29","1.103,30","1.068,82","","2,71%"
"10.12.2008","1.060,87","1.026,63","1.070,25","1.026,63","","3,34%"
"09.12.2008","1.026,63","1.015,18","1.040,15","1.015,18","","2,12%"
"05.12.2008","1.005,34","994,37","1.005,64","952,86","","0,76%"
"04.12.2008","997,74","970,74","1.003,28","969,08","","2,84%"
"03.12.2008","970,19","949,24","972,65","936,97","","1,93%"
"02.12.2008","951,79","928,44","956,08","928,44","","2,88%"
"01.12.2008","925,18","993,99","993,99","919,28","","-6,92%"
"28.11.2008","993,99","971,98","994,77","956,35","","2,26%"
"27.11.2008","972,03","957,02","975,25","957,02","","1,80%"
"26.11.2008","954,81","906,27","955,52","903,30","","5,34%"
"25.11.2008","906,39","903,14","930,08","889,76","","0,50%"
"24.11.2008","901,91","829,74","906,08","829,74","","8,80%"
"21.11.2008","828,99","864,14","882,23","821,82","","-4,10%"
"20.11.2008","864,40","920,49","920,49","861,82","","-6,59%"
"19.11.2008","925,35","943,89","954,47","918,30","","-2,06%"
"18.11.2008","944,83","988,50","988,50","941,16","","-4,47%"
"17.11.2008","989,06","1.022,81","1.022,81","976,89","","-3,30%"
"14.11.2008","1.022,81","1.018,55","1.035,04","996,99","","0,68%"
"13.11.2008","1.015,90","1.011,60","1.020,82","965,02","","0,76%"
"12.11.2008","1.008,26","1.061,14","1.061,14","1.008,26","","-5,50%"
"11.11.2008","1.066,90","1.084,15","1.084,22","1.042,24","","-1,75%"
"10.11.2008","1.085,87","1.101,54","1.138,79","1.066,35","","-0,98%"
"07.11.2008","1.096,60","1.136,48","1.136,48","1.061,24","","-3,45%"
"05.11.2008","1.135,79","1.123,64","1.135,79","1.094,30","","1,13%"
"04.11.2008","1.123,11","1.061,88","1.132,56","1.061,88","","6,19%"
"03.11.2008","1.057,62","1.014,60","1.077,59","1.011,88","","4,63%"
"31.10.2008","1.010,79","972,44","1.028,73","949,18","","3,82%"
"30.10.2008","973,56","923,06","981,89","923,06","","6,00%"
"29.10.2008","918,45","895,61","925,24","887,64","","2,61%"
"28.10.2008","895,06","843,83","895,06","819,36","","6,58%"
"27.10.2008","839,77","890,27","890,27","836,23","","-5,67%"
"24.10.2008","890,27","971,00","971,00","874,51","","-7,62%"
"23.10.2008","963,70","929,76","984,66","929,65","","2,43%"
"22.10.2008","940,82","1.042,26","1.042,26","858,55","","-10,11%"
"21.10.2008","1.046,68","1.174,64","1.174,74","1.013,88","","-10,99%"
"20.10.2008","1.175,92","1.213,03","1.236,71","1.175,92","","-3,30%"
"17.10.2008","1.216,02","1.186,52","1.249,69","1.181,42","","2,54%"
"16.10.2008","1.185,92","1.186,91","1.192,04","1.141,02","","0,02%"
"15.10.2008","1.185,73","1.349,58","1.349,58","1.184,07","","-12,15%"
"14.10.2008","1.349,69","1.267,07","1.392,76","1.266,72","","11,00%"
"10.10.2008","1.215,99","1.284,50","1.284,50","1.157,75","","-5,54%"
"09.10.2008","1.287,33","1.360,32","1.398,35","1.279,88","","-5,29%"
"08.10.2008","1.359,27","1.382,02","1.407,60","1.320,25","","-1,83%"
"07.10.2008","1.384,60","1.430,00","1.454,09","1.382,07","","-2,72%"
"06.10.2008","1.423,35","1.508,59","1.508,59","1.337,77","","-5,91%"
"03.10.2008","1.512,71","1.527,67","1.571,29","1.500,68","","-0,54%"
"02.10.2008","1.520,92","1.605,68","1.605,68","1.501,79","","-5,28%"
"01.10.2008","1.605,68","1.595,47","1.609,90","1.565,68","","0,47%"
"30.09.2008","1.598,17","1.549,66","1.607,52","1.547,80","","3,41%"
"29.09.2008","1.545,45","1.686,03","1.686,03","1.524,72","","-8,68%"
"26.09.2008","1.692,40","1.707,77","1.707,77","1.664,24","","-0,91%"
